timestamp_ms,emg_adc,emg_rms,flex_thumb,flex_index,flex_middle,flex_ring,flex_pinky,fsr_thumb,fsr_index,fsr_middle,spike_rate,membrane_potential,servo_angle,gesture_class,gesture_id
67130,686,0.671,787,501,776,886,745,172,200,102,3,0.461,76,W,34
67140,585,0.572,513,514,744,790,619,101,115,94,0,0.155,97,W,34
67150,718,0.702,855,844,736,829,731,105,109,201,4,0.518,51,W,34
67160,660,0.645,866,837,757,833,730,227,113,139,2,0.438,73,W,34
67170,676,0.661,724,774,722,551,543,165,234,117,3,0.414,60,W,34
67180,562,0.549,848,797,724,851,803,125,193,157,0,0.151,96,W,34
67190,571,0.558,516,596,601,781,666,150,237,120,0,0.006,72,W,34
67200,716,0.7,783,573,686,743,883,145,193,92,4,0.664,40,W,34
67210,559,0.546,898,882,690,733,553,230,150,129,0,0.069,98,W,34
67220,743,0.726,864,531,808,863,568,162,81,122,5,0.753,79,W,34
67230,624,0.61,673,604,647,621,513,178,188,221,0,0.011,88,W,34
67240,570,0.557,816,757,648,765,846,197,226,155,0,0.169,88,W,34
67250,734,0.717,600,588,546,581,623,87,226,109,5,0.601,65,W,34
67260,654,0.639,750,833,700,714,672,143,109,249,2,0.309,67,W,34
67270,639,0.625,599,627,814,866,727,195,91,124,1,0.302,105,W,34
67280,709,0.693,853,682,824,504,818,83,194,120,4,0.601,51,W,34
67290,647,0.632,554,800,655,814,890,247,200,204,1,0.239,91,W,34
67300,645,0.63,677,805,851,622,547,213,129,161,1,0.167,42,W,34
67310,577,0.564,715,745,698,690,628,240,112,90,0,0.177,99,W,34
67320,577,0.564,745,689,802,829,571,216,162,193,0,0.02,47,W,34
67330,627,0.613,800,660,606,793,639,146,183,236,1,0.136,61,W,34
67340,648,0.633,666,643,658,799,801,208,201,123,1,0.176,85,W,34
67350,621,0.607,680,672,691,593,886,231,238,150,0,0.014,79,W,34
67360,623,0.609,514,618,520,520,815,185,144,228,0,0.103,94,W,34
67370,659,0.644,781,830,554,612,712,125,149,211,2,0.3,84,W,34
67380,603,0.589,708,722,842,595,619,115,113,213,0,0.049,77,W,34
67390,604,0.59,522,880,752,543,599,107,143,127,0,0.1,98,W,34
67400,592,0.579,670,640,571,542,739,92,242,218,0,0.089,60,W,34
67410,703,0.687,849,713,549,548,858,169,170,165,4,0.635,52,W,34
67420,556,0.543,743,670,541,895,512,91,117,82,0,0.125,111,W,34
67430,708,0.692,699,792,779,591,567,143,223,97,4,0.554,107,W,34
67440,607,0.593,622,800,552,526,873,115,179,220,0,0.162,90,W,34
67450,655,0.64,600,610,678,513,750,82,232,113,2,0.244,109,W,34
67460,742,0.725,687,737,803,827,708,226,184,114,5,0.729,72,W,34
67470,603,0.589,538,609,691,665,793,152,191,180,0,0.02,86,W,34
67480,649,0.634,797,601,554,814,693,153,130,230,1,0.161,112,W,34
67490,733,0.717,541,857,598,627,512,178,131,237,5,0.611,51,W,34
67500,689,0.674,817,875,719,848,732,123,211,238,3,0.527,63,W,34
67510,726,0.71,733,589,746,647,891,240,245,243,5,0.651,87,W,34
67520,609,0.595,779,516,820,666,861,134,156,140,0,0.087,70,W,34
67530,581,0.568,762,705,769,572,569,109,237,223,0,0.089,62,W,34
67540,561,0.548,712,758,566,841,870,187,223,161,0,0.015,43,W,34
67550,594,0.581,896,850,885,849,786,107,152,138,0,0.2,50,W,34
67560,721,0.705,728,737,685,617,772,205,211,240,4,0.486,101,W,34
67570,749,0.732,845,583,541,665,547,121,133,176,5,0.619,56,W,34
67580,557,0.544,732,867,609,569,892,190,190,84,0,0.084,111,W,34
67590,584,0.571,559,588,855,538,868,213,167,198,0,0.101,60,W,34
67600,661,0.646,756,720,772,876,746,193,213,137,2,0.418,84,W,34
67610,673,0.658,803,677,730,811,636,200,110,144,2,0.38,100,W,34
67620,675,0.66,691,691,713,692,576,221,102,206,3,0.489,67,W,34
67630,717,0.701,691,596,629,724,715,91,183,171,4,0.594,74,W,34
67640,657,0.642,876,696,690,563,773,218,144,230,2,0.364,43,W,34
67650,726,0.71,644,574,554,621,526,219,241,215,5,0.601,62,W,34
67660,709,0.693,505,692,876,814,677,87,119,163,4,0.631,117,W,34
67670,607,0.593,871,630,578,654,564,136,242,96,0,0.026,116,W,34
67680,607,0.593,575,602,525,526,779,160,218,165,0,0.145,47,W,34
67690,581,0.568,528,605,595,620,603,212,220,207,0,0.109,81,W,34
67700,575,0.562,712,575,538,670,551,202,137,155,0,0.13,71,W,34
67710,551,0.539,788,673,708,558,599,152,238,246,0,0.191,61,W,34
67720,581,0.568,788,691,765,760,823,245,181,248,0,0.179,112,W,34
67730,601,0.587,507,597,785,573,577,203,241,220,0,0.043,90,W,34
67740,611,0.597,528,592,561,634,633,141,147,96,0,0.135,88,W,34
67750,689,0.674,812,656,587,817,597,157,106,212,3,0.517,79,W,34
67760,693,0.677,512,898,652,899,543,195,197,174,3,0.531,86,W,34
67770,633,0.619,653,795,826,605,594,102,126,123,1,0.16,81,W,34
67780,643,0.629,663,578,896,715,580,199,180,192,1,0.175,66,W,34
67790,613,0.599,752,764,701,617,622,104,192,208,0,0.166,98,W,34
67800,596,0.583,834,521,843,820,638,186,233,169,0,0.177,109,W,34
67810,587,0.574,881,548,604,644,556,93,162,87,0,0.111,95,W,34
67820,615,0.601,758,896,568,581,500,100,162,135,0,0.083,41,W,34
67830,690,0.674,513,831,768,843,850,221,193,173,3,0.417,66,W,34
67840,675,0.66,873,882,687,569,898,135,167,92,3,0.363,46,W,34
67850,651,0.636,857,641,758,818,670,188,91,134,2,0.254,98,W,34
67860,697,0.681,879,590,824,810,686,154,139,121,3,0.421,83,W,34
67870,571,0.558,820,583,587,647,753,126,103,151,0,0.176,78,W,34
67880,665,0.65,682,697,832,607,813,233,180,170,2,0.258,86,W,34
67890,746,0.729,626,748,897,763,716,94,82,188,5,0.664,50,W,34
67900,662,0.647,706,677,835,723,633,84,128,162,2,0.379,115,W,34
67910,669,0.654,666,511,696,553,859,159,152,244,2,0.374,72,W,34
67920,724,0.708,664,636,773,857,840,194,142,82,4,0.651,57,W,34
67930,642,0.628,535,707,503,619,608,157,96,128,1,0.21,92,W,34
67940,706,0.69,875,622,575,622,636,169,228,80,4,0.485,75,W,34
67950,660,0.645,645,600,699,894,824,228,186,185,2,0.293,48,W,34
67960,681,0.666,845,767,710,582,582,172,118,241,3,0.467,98,W,34
67970,683,0.668,783,830,753,540,571,167,234,132,3,0.53,50,W,34
67980,699,0.683,504,611,817,658,546,116,190,105,3,0.513,82,W,34
67990,677,0.662,824,881,626,788,743,143,223,172,3,0.551,54,W,34
68000,559,0.546,682,851,636,530,714,175,153,238,0,0.182,114,X,35
68010,623,0.609,752,892,797,573,728,163,224,81,0,0.018,81,X,35
68020,740,0.723,638,751,711,626,748,152,236,241,5,0.62,108,X,35
68030,670,0.655,735,519,571,569,699,196,131,104,2,0.384,105,X,35
68040,638,0.624,775,825,536,515,682,179,157,93,1,0.211,63,X,35
68050,631,0.617,764,743,754,876,814,130,188,130,1,0.215,58,X,35
68060,559,0.546,630,644,842,718,572,162,172,94,0,0.107,95,X,35
68070,692,0.676,870,594,888,799,502,126,237,91,3,0.518,54,X,35
68080,726,0.71,586,674,706,574,849,91,133,162,5,0.696,71,X,35
68090,560,0.547,722,852,554,785,567,135,168,177,0,0.162,56,X,35
68100,707,0.691,768,895,879,531,586,172,113,162,4,0.6,51,X,35
68110,703,0.687,581,691,883,657,877,241,112,238,4,0.555,95,X,35
68120,573,0.56,568,853,764,507,606,243,172,148,0,0.032,95,X,35
68130,651,0.636,829,882,638,615,507,147,225,207,2,0.374,42,X,35
68140,737,0.72,627,619,699,737,554,149,200,179,5,0.793,71,X,35
68150,743,0.726,709,736,717,711,515,93,141,225,5,0.739,47,X,35
68160,590,0.577,866,814,508,541,517,125,202,107,0,0.186,76,X,35
68170,715,0.699,714,867,879,734,647,230,129,212,4,0.598,99,X,35
68180,592,0.579,881,604,791,731,600,82,115,191,0,0.089,84,X,35
68190,706,0.69,724,891,572,568,671,248,243,237,4,0.542,88,X,35
68200,668,0.653,772,657,738,879,503,242,163,224,2,0.411,46,X,35
68210,611,0.597,557,671,813,861,751,151,216,85,0,0.02,58,X,35
68220,697,0.681,563,654,634,617,523,202,87,146,3,0.364,50,X,35
68230,678,0.663,762,523,895,818,827,220,167,195,3,0.365,63,X,35
68240,748,0.731,765,657,730,843,782,109,207,196,5,0.753,41,X,35
68250,597,0.584,563,688,640,727,606,209,206,163,0,0.193,62,X,35
68260,565,0.552,640,887,757,613,820,105,109,197,0,0.189,77,X,35
68270,674,0.659,551,838,590,637,708,140,190,81,2,0.387,46,X,35
68280,629,0.615,612,526,500,713,585,234,159,139,1,0.19,92,X,35
68290,701,0.685,790,788,824,862,674,177,175,168,4,0.632,98,X,35
68300,576,0.563,724,721,867,589,514,243,188,120,0,0.121,84,X,35
68310,745,0.728,749,694,729,595,717,83,198,84,5,0.645,41,X,35
68320,675,0.66,636,635,813,858,818,222,152,249,3,0.497,89,X,35
68330,728,0.712,725,777,737,593,872,153,143,229,5,0.715,52,X,35
68340,704,0.688,802,846,776,530,876,117,118,243,4,0.613,104,X,35
68350,583,0.57,728,760,519,562,800,249,92,216,0,0.184,44,X,35
68360,643,0.629,676,847,856,655,620,203,248,236,1,0.176,107,X,35
68370,574,0.561,695,769,686,561,644,196,226,236,0,0.186,117,X,35
68380,594,0.581,826,527,814,763,720,89,100,114,0,0.161,43,X,35
68390,574,0.561,519,698,698,595,595,206,101,128,0,0.107,45,X,35
68400,695,0.679,511,527,774,542,598,222,115,176,3,0.398,81,X,35
68410,594,0.581,529,794,673,685,529,188,167,165,0,0.133,76,X,35
68420,699,0.683,596,523,824,843,854,201,165,240,3,0.369,56,X,35
68430,561,0.548,785,717,896,505,880,90,207,203,0,0.076,99,X,35
68440,565,0.552,583,671,646,599,770,164,118,84,0,0.035,70,X,35
68450,587,0.574,755,679,898,518,662,94,193,167,0,0.043,86,X,35
68460,697,0.681,764,504,638,873,602,170,81,227,3,0.53,60,X,35
68470,707,0.691,675,756,764,612,667,100,159,219,4,0.61,76,X,35
68480,701,0.685,677,681,609,859,608,235,83,219,4,0.578,106,X,35
68490,564,0.551,536,892,769,622,723,190,205,161,0,0.09,89,X,35
68500,588,0.575,525,559,807,569,653,127,133,194,0,0.129,80,X,35
68510,663,0.648,776,609,571,517,514,121,99,95,2,0.378,46,X,35
68520,642,0.628,580,888,577,850,645,143,232,105,1,0.283,108,X,35
68530,749,0.732,576,813,851,700,802,150,202,125,5,0.703,47,X,35
68540,585,0.572,587,618,541,857,638,138,128,183,0,0.052,109,X,35
68550,623,0.609,785,527,592,678,716,106,206,177,0,0.112,91,X,35
68560,593,0.58,887,547,853,771,687,126,189,154,0,0.049,54,X,35
68570,643,0.629,683,718,899,628,652,143,171,122,1,0.121,53,X,35
68580,725,0.709,567,769,707,898,725,224,171,217,5,0.766,56,X,35
68590,733,0.717,749,820,618,696,854,186,196,243,5,0.691,48,X,35
68600,571,0.558,771,668,694,593,692,235,165,111,0,0.055,91,X,35
68610,708,0.692,519,839,724,668,822,123,174,185,4,0.657,46,X,35
68620,740,0.723,581,768,788,634,657,90,149,100,5,0.798,71,X,35
68630,642,0.628,534,750,546,767,792,123,101,218,1,0.123,94,X,35
68640,719,0.703,715,616,737,755,743,159,155,239,4,0.605,107,X,35
68650,567,0.554,610,708,840,564,622,187,232,202,0,0.006,70,X,35
68660,696,0.68,721,844,612,517,718,240,149,86,3,0.41,40,X,35
68670,636,0.622,579,814,533,725,722,218,87,167,1,0.248,92,X,35
68680,691,0.675,589,685,812,679,536,81,241,113,3,0.493,97,X,35
68690,738,0.721,863,872,615,613,529,162,186,138,5,0.706,97,X,35
68700,692,0.676,649,659,574,848,669,167,162,134,3,0.521,44,X,35
68710,606,0.592,552,756,559,721,575,125,83,94,0,0.133,51,X,35
68720,579,0.566,701,889,828,549,629,85,154,169,0,0.183,116,X,35
68730,632,0.618,773,655,767,807,704,166,179,101,1,0.139,84,X,35
68740,616,0.602,892,691,642,653,593,201,174,206,0,0.142,61,X,35
68750,674,0.659,813,706,680,854,774,241,221,101,2,0.283,52,X,35
68760,605,0.591,797,746,821,690,669,113,108,233,0,0.095,62,X,35
68770,558,0.545,840,797,727,566,506,102,239,102,0,0.022,55,X,35
68780,559,0.546,747,558,757,707,628,133,98,176,0,0.025,67,X,35
68790,707,0.691,774,603,541,652,790,88,118,117,4,0.668,54,X,35
68800,714,0.698,845,880,559,561,530,109,145,86,4,0.53,69,X,35
68810,652,0.637,610,537,711,636,841,239,237,213,2,0.347,100,X,35
68820,628,0.614,751,705,647,785,517,229,167,174,1,0.228,88,X,35
68830,610,0.596,581,577,695,890,890,144,119,195,0,0.126,63,X,35
68840,686,0.671,538,886,607,726,568,86,219,102,3,0.447,102,X,35
68850,741,0.724,820,841,527,813,714,97,189,200,5,0.762,83,X,35
68860,552,0.54,769,634,582,706,666,212,158,131,0,0.102,65,X,35
68870,626,0.612,530,650,539,787,856,83,160,163,1,0.165,85,X,35
68880,646,0.631,666,697,602,546,665,97,81,184,1,0.235,93,X,35
68890,707,0.691,715,759,506,706,556,109,236,169,4,0.519,75,X,35
68900,725,0.709,757,641,707,612,599,183,191,114,5,0.782,60,X,35
68910,631,0.617,787,650,633,784,818,204,175,160,1,0.195,43,X,35
68920,708,0.692,873,584,583,842,771,85,86,93,4,0.575,42,X,35
68930,585,0.572,784,887,667,631,620,102,181,211,0,0.008,107,X,35
68940,581,0.568,648,665,796,676,840,172,196,248,0,0.158,98,X,35
68950,610,0.596,550,754,590,820,804,182,221,244,0,0.023,69,X,35
68960,641,0.627,817,502,538,774,860,177,207,246,1,0.256,49,X,35
68970,677,0.662,844,650,747,558,717,162,181,227,3,0.533,84,X,35
68980,567,0.554,547,830,749,716,734,80,239,176,0,0.154,103,X,35
68990,639,0.625,698,599,651,568,713,187,243,129,1,0.222,98,X,35
69000,595,0.582,697,778,511,655,685,140,113,173,0,0.002,57,X,35
69010,712,0.696,536,796,889,710,883,165,170,118,4,0.481,43,X,35
69020,662,0.647,774,591,876,772,672,209,209,167,2,0.275,94,X,35
69030,672,0.657,855,895,815,528,688,125,176,128,2,0.336,57,X,35
69040,623,0.609,772,606,851,683,844,131,150,99,0,0.192,68,X,35
69050,727,0.711,874,617,898,658,512,135,98,149,5,0.747,67,X,35
69060,629,0.615,613,532,613,870,562,105,166,80,1,0.167,101,X,35
69070,655,0.64,886,704,583,606,746,195,84,91,2,0.254,87,X,35
69080,602,0.588,717,733,544,659,657,91,179,162,0,0.018,83,X,35
69090,719,0.703,520,749,688,821,856,100,105,239,4,0.572,56,X,35
69100,564,0.551,788,688,641,845,802,209,169,145,0,0.095,87,X,35
69110,725,0.709,836,773,678,739,631,160,240,230,5,0.607,92,X,35
69120,607,0.593,690,820,859,541,594,179,168,188,0,0.022,79,X,35
69130,570,0.557,582,660,866,697,541,116,208,156,0,0.139,65,X,35
69140,588,0.575,546,811,609,685,684,150,189,144,0,0.073,43,X,35
69150,720,0.704,860,646,841,855,628,226,130,143,4,0.543,102,X,35
69160,592,0.579,569,755,794,522,756,140,104,211,0,0.089,40,X,35
69170,570,0.557,746,637,821,516,623,220,170,192,0,0.092,49,X,35
69180,687,0.672,745,737,802,508,545,196,182,203,3,0.489,107,X,35
69190,617,0.603,631,860,884,736,712,138,232,216,0,0.18,64,X,35
69200,703,0.687,811,548,564,688,508,217,191,218,4,0.489,75,X,35
69210,632,0.618,662,713,887,720,817,142,215,198,1,0.186,115,X,35
69220,643,0.629,818,816,854,792,753,83,135,122,1,0.125,60,X,35
69230,693,0.677,808,517,812,850,665,202,111,191,3,0.547,58,X,35
69240,623,0.609,653,609,837,672,770,225,110,222,0,0.088,54,X,35
69250,654,0.639,673,830,857,899,529,120,146,96,2,0.415,65,X,35
69260,650,0.635,747,594,813,594,601,210,199,205,2,0.434,67,X,35
69270,717,0.701,601,556,692,754,661,111,176,218,4,0.513,75,X,35
69280,702,0.686,697,845,631,864,525,92,151,126,4,0.511,72,X,35
69290,719,0.703,730,883,786,667,714,195,223,135,4,0.511,113,X,35
69300,645,0.63,835,683,741,803,707,137,94,222,1,0.278,60,X,35
69310,684,0.669,807,518,880,585,673,117,220,123,3,0.514,61,X,35
69320,584,0.571,630,726,866,643,643,181,160,245,0,0.157,63,X,35
69330,657,0.642,812,735,622,555,585,145,157,171,2,0.377,116,X,35
69340,630,0.616,572,817,731,513,693,100,242,109,1,0.178,78,X,35
69350,736,0.719,730,854,633,630,611,190,208,241,5,0.676,104,X,35
69360,713,0.697,633,702,753,539,529,157,153,110,4,0.608,97,X,35
69370,628,0.614,547,577,610,842,772,106,187,205,1,0.221,116,X,35
69380,720,0.704,702,628,779,507,785,205,97,156,4,0.57,52,X,35
69390,737,0.72,653,623,892,853,808,174,201,185,5,0.729,110,X,35
69400,703,0.687,743,870,660,660,876,247,211,235,4,0.65,93,X,35
69410,647,0.632,548,859,867,633,788,212,225,210,1,0.152,41,X,35
69420,728,0.712,823,534,827,784,833,121,192,173,5,0.786,46,X,35
69430,606,0.592,672,681,501,812,617,163,154,113,0,0.104,83,X,35
69440,739,0.722,849,788,831,824,628,242,104,211,5,0.726,112,X,35
69450,664,0.649,624,694,593,711,626,217,227,119,2,0.434,106,X,35
69460,665,0.65,655,863,534,506,681,249,117,143,2,0.406,96,X,35
69470,673,0.658,693,582,700,751,889,160,81,246,2,0.247,45,X,35
69480,695,0.679,825,575,729,833,768,152,193,185,3,0.55,49,X,35
69490,558,0.545,636,717,723,860,790,233,248,188,0,0.004,106,X,35
69500,633,0.619,823,513,864,679,538,100,150,85,1,0.23,94,X,35
69510,702,0.686,887,751,728,588,521,135,125,199,4,0.63,95,X,35
69520,704,0.688,589,615,662,899,603,227,94,189,4,0.673,111,X,35
69530,629,0.615,750,719,799,641,572,189,229,239,1,0.259,119,X,35
69540,726,0.71,778,792,719,502,815,138,230,112,5,0.634,93,X,35
69550,612,0.598,588,602,840,686,658,128,182,188,0,0.169,103,X,35
69560,715,0.699,570,846,576,720,842,87,92,105,4,0.537,49,X,35
69570,605,0.591,887,605,786,772,891,116,204,227,0,0.113,86,X,35
69580,600,0.587,613,557,543,853,730,90,91,217,0,0.183,116,X,35
69590,707,0.691,898,635,729,855,777,84,99,197,4,0.645,88,X,35
69600,743,0.726,646,717,727,897,762,159,89,186,5,0.698,61,X,35
69610,573,0.56,642,843,715,733,554,177,225,213,0,0.199,84,X,35
69620,693,0.677,746,528,819,884,623,188,105,164,3,0.496,89,X,35
69630,649,0.634,579,528,634,561,570,206,113,212,1,0.139,47,X,35
69640,729,0.713,829,756,537,762,836,103,114,121,5,0.765,106,X,35
69650,657,0.642,618,576,779,826,622,170,225,173,2,0.341,67,X,35
69660,652,0.637,858,840,601,890,544,168,233,149,2,0.337,88,X,35
69670,695,0.679,795,517,546,500,660,118,191,102,3,0.507,53,X,35
69680,721,0.705,792,570,575,664,878,86,188,200,4,0.666,91,X,35
69690,739,0.722,664,513,743,810,556,83,128,160,5,0.767,74,X,35
69700,709,0.693,857,876,716,765,750,192,81,142,4,0.533,115,X,35
69710,693,0.677,771,630,716,517,730,121,239,203,3,0.476,89,X,35
69720,621,0.607,871,624,882,504,684,163,232,102,0,0.076,49,X,35
69730,622,0.608,694,596,573,526,662,141,225,86,0,0.028,110,X,35
69740,576,0.563,567,694,803,862,822,168,233,247,0,0.138,110,X,35
69750,744,0.727,747,847,510,531,827,227,212,205,5,0.708,80,X,35
69760,671,0.656,597,735,630,898,751,176,135,203,2,0.347,82,X,35
69770,744,0.727,801,872,675,604,744,176,243,230,5,0.746,94,X,35
69780,603,0.589,880,820,718,806,735,207,227,170,0,0.11,75,X,35
69790,652,0.637,556,528,586,877,578,186,131,222,2,0.309,90,X,35
69800,633,0.619,722,643,663,794,638,227,135,249,1,0.16,86,X,35
69810,584,0.571,891,570,792,677,622,223,88,154,0,0.033,99,X,35
69820,620,0.606,895,563,870,731,520,84,85,122,0,0.083,65,X,35
69830,677,0.662,630,638,714,524,895,144,83,206,3,0.543,104,X,35
69840,658,0.643,515,702,641,857,612,153,132,197,2,0.326,97,X,35
69850,594,0.581,725,724,682,660,561,246,220,160,0,0.112,112,X,35
69860,731,0.715,596,859,819,825,639,209,240,222,5,0.718,91,X,35
69870,672,0.657,537,797,864,731,836,86,135,212,2,0.374,79,X,35
69880,614,0.6,693,592,840,669,725,104,85,87,0,0.019,74,X,35
69890,558,0.545,660,763,793,659,522,241,166,239,0,0.164,40,X,35
69900,661,0.646,523,629,754,755,749,225,162,185,2,0.341,95,X,35
69910,581,0.568,576,825,592,509,878,247,153,113,0,0.169,72,X,35
69920,646,0.631,812,649,703,721,531,204,187,81,1,0.146,117,X,35
69930,582,0.569,595,749,604,710,769,138,94,238,0,0.121,68,X,35
69940,658,0.643,622,700,802,684,557,172,164,238,2,0.337,92,X,35
69950,631,0.617,757,559,728,839,803,197,211,105,1,0.176,61,X,35
69960,569,0.556,848,803,876,850,560,230,140,159,0,0.102,102,X,35
69970,562,0.549,885,678,830,756,668,217,82,87,0,0.164,119,X,35
69980,589,0.576,874,687,763,829,742,244,106,174,0,0.104,42,X,35
69990,559,0.546,528,647,834,565,511,92,187,246,0,0.13,78,X,35
70000,718,0.702,707,846,561,886,508,204,241,98,4,0.646,57,Y,36
70010,653,0.638,736,625,548,601,573,217,164,245,2,0.352,77,Y,36
70020,561,0.548,807,604,847,523,786,161,102,150,0,0.052,111,Y,36
70030,587,0.574,655,846,626,776,526,135,204,185,0,0.179,53,Y,36
70040,656,0.641,569,703,527,868,720,244,181,146,2,0.397,72,Y,36
70050,561,0.548,895,702,719,678,725,182,91,98,0,0.193,98,Y,36
70060,568,0.555,663,713,721,887,768,163,213,123,0,0.02,115,Y,36
70070,630,0.616,891,660,735,876,807,182,196,169,1,0.151,52,Y,36
70080,687,0.672,594,654,694,824,504,244,150,183,3,0.548,95,Y,36
70090,605,0.591,669,640,533,855,552,82,153,186,0,0.031,76,Y,36
70100,698,0.682,800,632,758,775,703,140,242,239,3,0.413,58,Y,36
70110,606,0.592,653,825,610,589,885,128,239,210,0,0.095,59,Y,36
70120,714,0.698,608,559,597,686,735,160,121,230,4,0.634,80,Y,36
70130,630,0.616,732,673,772,612,885,94,197,248,1,0.271,112,Y,36
70140,625,0.611,890,566,758,631,623,93,210,220,1,0.256,47,Y,36
70150,679,0.664,601,871,801,786,590,114,141,231,3,0.52,104,Y,36
70160,593,0.58,854,550,607,843,673,112,233,180,0,0.121,78,Y,36
70170,607,0.593,870,525,616,741,729,154,172,136,0,0.005,109,Y,36
70180,557,0.544,590,625,789,739,824,89,101,219,0,0.109,68,Y,36
70190,659,0.644,762,852,865,512,562,103,173,176,2,0.318,58,Y,36
70200,637,0.623,568,649,815,777,591,224,174,214,1,0.177,56,Y,36
70210,740,0.723,634,528,736,699,759,183,197,95,5,0.604,119,Y,36
70220,736,0.719,540,745,815,557,729,191,119,137,5,0.709,100,Y,36
70230,597,0.584,589,510,555,778,532,195,107,194,0,0.075,43,Y,36
70240,728,0.712,893,807,699,764,773,161,247,145,5,0.663,61,Y,36
70250,645,0.63,829,860,675,771,548,177,180,142,1,0.144,79,Y,36
70260,657,0.642,832,536,895,706,721,172,177,111,2,0.321,62,Y,36
70270,570,0.557,702,895,602,674,710,177,141,117,0,0.127,65,Y,36
70280,568,0.555,528,864,688,663,840,89,195,187,0,0.01,101,Y,36
70290,746,0.729,774,865,532,651,522,165,179,189,5,0.678,60,Y,36
70300,640,0.626,536,548,538,529,542,111,205,174,1,0.226,88,Y,36
70310,596,0.583,598,522,889,840,717,120,121,151,0,0.076,78,Y,36
70320,661,0.646,727,732,549,830,735,215,80,80,2,0.331,106,Y,36
70330,738,0.721,624,675,778,894,864,218,179,181,5,0.791,70,Y,36
70340,701,0.685,817,646,851,795,857,96,178,91,4,0.492,54,Y,36
70350,643,0.629,605,774,700,812,591,139,232,183,1,0.195,43,Y,36
70360,650,0.635,634,732,567,586,735,187,216,200,2,0.345,48,Y,36
70370,626,0.612,562,729,874,737,848,209,238,117,1,0.287,46,Y,36
70380,626,0.612,756,536,849,565,599,155,84,135,1,0.195,118,Y,36
70390,598,0.585,801,570,745,501,822,211,141,191,0,0.067,119,Y,36
70400,616,0.602,868,877,644,713,826,136,109,223,0,0.176,66,Y,36
70410,724,0.708,513,885,666,554,525,123,148,117,4,0.498,119,Y,36
70420,657,0.642,772,780,691,587,638,225,243,82,2,0.259,109,Y,36
70430,620,0.606,866,863,738,764,693,207,201,126,0,0.031,89,Y,36
70440,661,0.646,802,574,880,797,804,109,87,244,2,0.292,47,Y,36
